Счет;Стратегия;Контракт;Время;Дата;Откр.;Закр.;Время;Лот;Напр.;Маржа;Прибыль;Пункты;Бирж. комис.;Брок. комис.;Вход;Выход;Макс. лот;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 10:53:36.693;2020-11-10;10:53:36.693;10:53:57.452;00:00:20.759;15;sell;-280;-297.7;-18.6667;17.7;0;76712;76730.7;15;
7640xt4;QcSi_M;SiZ0;2020-11-10 10:53:59.445;2020-11-10;10:53:59.445;10:54:00.441;00:00:00.996;28;sell;-364;-397.04;-13;33.04;0;76747;76760;28;
7640xt4;QcSi_1409_5_p;SiZ0;2020-11-10 10:53:59.445;2020-11-10;10:53:59.445;10:54:00.322;00:00:00.877;19;sell;-182;-204.42;-9.57895;22.42;0;76747;76756.6;19;
7600112;ShSi_0709;SiZ0;2020-11-10 10:53:59.445;2020-11-10;10:53:59.445;10:53:59.879;00:00:00.434;15;sell;-75;-92.7;-5;17.7;0;76746;76751;15;
7640um9;QcSi_1210;SiZ0;2020-11-10 10:53:59.445;2020-11-10;10:53:59.445;10:54:01.472;00:00:02.027;25;sell;-450;-479.5;-18;29.5;0;76746;76764;25;
7640um9;QcSi_2310_3;SiZ0;2020-11-10 10:53:59.445;2020-11-10;10:53:59.445;10:55:17.048;00:01:17.603;23;sell;-299;-326.14;-13;27.14;0;76749;76762;23;
7640um9;RSSi_2610_2;SiZ0;2020-11-10 10:53:59.445;2020-11-10;10:53:59.445;10:54:18.118;00:00:18.672;19;sell;-171;-193.42;-9;22.42;0;76750;76759;19;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 10:53:59.445;2020-11-10;10:53:59.445;10:54:01.431;00:00:01.986;15;sell;-360;-377.7;-24;17.7;0;76746;76770;15;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 10:53:59.445;2020-11-10;10:53:59.445;10:54:29.059;00:00:29.614;18;sell;-54;-75.24;-3;21.24;0;76747;76750;18;
7666tya;QcSi_3010_3;SiZ0;2020-11-10 10:53:59.445;2020-11-10;10:53:59.445;10:54:00.817;00:00:01.372;27;sell;-297;-328.86;-11;31.86;0;76750;76761;27;
7600112;ShSi_0709;SiZ0;2020-11-10 10:54:00.654;2020-11-10;10:54:00.654;10:54:00.817;00:00:00.163;15;sell;75;57.3;5;17.7;0;76766;76761;15;
7600112;ShSi_0709;SiZ0;2020-11-10 10:54:01.000;2020-11-10;10:54:01.000;10:54:01.264;00:00:00.264;5;sell;5;-0.9;1;5.9;0;76766;76765;5;
7600112;ShSi_0709;SiZ0;2020-11-10 10:54:01.472;2020-11-10;10:54:01.472;10:54:01.477;00:00:00.004;14;buy;7;-9.52;0.5;16.52;0;76761;76761.5;14;
7600112;ShSi_0709;SiZ0;2020-11-10 10:54:01.556;2020-11-10;10:54:01.556;10:54:01.730;00:00:00.173;14;sell;31;14.48;2.21429;16.52;0;76770;76767.8;14;
7640um9;QcSi_1210;SiZ0;2020-11-10 10:54:01.556;2020-11-10;10:54:01.556;10:54:01.559;00:00:00.002;25;sell;-25;-54.5;-1;29.5;0;76769;76770;25;
7666tya;DFrdSi_2310_2;SiZ0;2020-11-10 10:54:01.556;2020-11-10;10:54:01.556;10:54:18.118;00:00:16.561;18;sell;180;158.76;10;21.24;0;76771;76761;18;
7600112;DFrdSi_2310_4;SiZ0;2020-11-10 10:54:01.556;2020-11-10;10:54:01.556;10:54:18.118;00:00:16.561;29;sell;290;255.78;10;34.22;0;76771;76761;29;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 10:54:01.556;2020-11-10;10:54:01.556;10:54:18.118;00:00:16.561;15;sell;165;147.3;11;17.7;0;76769;76758;15;
7600112;ShSi_0709;SiZ0;2020-11-10 10:54:01.898;2020-11-10;10:54:01.898;10:54:01.901;00:00:00.003;14;sell;-14;-30.52;-1;16.52;0;76776;76777;14;
7600112;ShSi_0709;SiZ0;2020-11-10 10:54:04.003;2020-11-10;10:54:04.003;10:54:04.679;00:00:00.676;14;sell;-28;-44.52;-2;16.52;0;76769;76771;14;
7600112;ShSi_0709;SiZ0;2020-11-10 10:54:05.141;2020-11-10;10:54:05.141;10:54:05.870;00:00:00.729;14;sell;17;0.48;1.21429;16.52;0;76773;76771.8;14;
7666tya;DFrdSi_2310_2;SiZ0;2020-11-10 10:54:18.118;2020-11-10;10:54:18.118;10:54:32.243;00:00:14.125;18;buy;18;-3.24;1;21.24;0;76755;76756;18;
7600112;DFrdSi_2310_4;SiZ0;2020-11-10 10:54:18.118;2020-11-10;10:54:18.118;10:54:32.243;00:00:14.125;29;buy;29;-5.22;1;34.22;0;76755;76756;29;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 10:54:27.013;2020-11-10;10:54:27.013;10:54:37.380;00:00:10.367;15;buy;180;162.3;12;17.7;0;76746;76758;15;
7600112;ShSi_0709;SiZ0;2020-11-10 10:54:37.380;2020-11-10;10:54:37.380;10:54:37.441;00:00:00.060;15;sell;-255;-272.7;-17;17.7;0;76759;76776;14;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 10:54:37.380;2020-11-10;10:54:37.380;10:55:30.721;00:00:53.341;18;sell;216;194.76;12;21.24;0;76760;76748;18;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 10:54:37.388;2020-11-10;10:54:37.388;10:54:50.984;00:00:13.596;15;sell;165;147.3;11;17.7;0;76771;76760;10;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 10:55:16.371;2020-11-10;10:55:16.371;10:55:17.048;00:00:00.676;15;sell;-30;-47.7;-2;17.7;0;76768;76770;15;
7640um9;QcSi_2310_3;SiZ0;2020-11-10 10:55:17.054;2020-11-10;10:55:17.054;10:57:52.563;00:02:35.508;23;sell;230;202.86;10;27.14;0;76774;76764;23;
7600112;DFrdAF_0911;AFZ0;2020-11-10 10:55:20.271;2020-11-10;10:55:20.271;10:55:24.026;00:00:03.754;18;sell;72;64.26;4;7.74;0;6505;6501;18;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 10:55:49.577;2020-11-10;10:55:49.577;10:55:50.497;00:00:00.919;15;sell;-225;-242.7;-15;17.7;0;76755;76770;15;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 10:55:50.497;2020-11-10;10:55:50.497;10:56:14.252;00:00:23.755;11;buy;330;317.02;30;12.98;0;76769;76799;11;
7640um9;QcSi_1210;SiZ0;2020-11-10 10:56:14.252;2020-11-10;10:56:14.252;10:56:14.456;00:00:00.203;13;sell;-91;-106.34;-7;15.34;0;76801;76808;13;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 10:56:14.252;2020-11-10;10:56:14.252;10:56:39.985;00:00:25.733;15;sell;-61;-78.7;-4.06667;17.7;0;76801.9;76806;11;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 10:56:14.252;2020-11-10;10:56:14.252;10:57:28.129;00:01:13.877;19;sell;171;148.58;9;22.42;0;76798;76789;19;
7600711;VSTT_3010;TTZ0;2020-11-10 10:56:56.648;2020-11-10;10:56:56.648;11:06:44.960;00:09:48.311;9;buy;2962;2933.02;329.111;28.98;0;47997;48326.1;9;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 10:57:09.108;2020-11-10;10:57:09.108;10:57:31.287;00:00:22.179;15;buy;-90;-107.7;-6;17.7;0;76803;76797;15;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 10:57:31.287;2020-11-10;10:57:31.287;10:57:34.188;00:00:02.900;19;sell;152;129.58;8;22.42;0;76798;76790;19;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 10:57:33.227;2020-11-10;10:57:33.227;10:57:52.562;00:00:19.335;8;sell;304;294.56;38;9.44;0;76803;76765;8;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 10:57:52.562;2020-11-10;10:57:52.562;10:58:09.007;00:00:16.444;15;buy;-196;-213.7;-13.0667;17.7;0;76762.1;76749;7;
7640um9;QcSi_1210;SiZ0;2020-11-10 10:57:52.564;2020-11-10;10:57:52.564;10:58:10.944;00:00:18.379;25;buy;-25;-54.5;-1;29.5;0;76759;76758;25;
7640xt4;QcSi_1409_5_p;SiZ0;2020-11-10 10:57:52.565;2020-11-10;10:57:52.565;10:57:52.574;00:00:00.008;19;buy;95;72.58;5;22.42;0;76758;76763;19;
7666tya;OSJP_0510;JPZ0;2020-11-10 10:57:59.833;2020-11-10;10:57:59.833;11:00:07.917;00:02:08.084;11;buy;397.67199999;384.80199999;5;12.87;0;104.97;105.02;11;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 10:58:03.822;2020-11-10;10:58:03.822;10:58:10.944;00:00:07.122;14;buy;98;81.48;7;16.52;0;76752;76759;8;
7640xt4;QcSi_1409_5_p;SiZ0;2020-11-10 10:58:05.471;2020-11-10;10:58:05.471;10:58:10.944;00:00:05.473;1;buy;19;17.82;19;1.18;0;76742;76761;1;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 10:58:10.944;2020-11-10;10:58:10.944;10:58:11.308;00:00:00.363;15;sell;-330;-347.7;-22;17.7;0;76759;76781;15;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 10:58:10.944;2020-11-10;10:58:10.944;10:58:21.649;00:00:10.704;19;sell;-814;-836.42;-42.8421;22.42;0;76759;76801.8;19;
7600711;QcEu_2010_2;EuZ0;2020-11-10 10:58:11.000;2020-11-10;10:58:11.000;10:58:57.073;00:00:46.072;15;sell;-419;-439.85;-27.9333;20.85;0;90801;90828.9;8;
7640um9;QcSi_2310_3;SiZ0;2020-11-10 10:58:11.041;2020-11-10;10:58:11.041;10:58:11.418;00:00:00.376;23;sell;207;179.86;9;27.14;0;76784;76775;23;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 10:58:11.418;2020-11-10;10:58:11.418;10:58:16.456;00:00:05.038;15;buy;150;132.3;10;17.7;0;76781;76791;15;
7640um9;QcSi_2310_3;SiZ0;2020-11-10 10:58:16.456;2020-11-10;10:58:16.456;10:58:34.908;00:00:18.451;23;sell;-253;-280.14;-11;27.14;0;76794;76805;23;
7666tya;DFrdSi_2310_2;SiZ0;2020-11-10 10:58:16.456;2020-11-10;10:58:16.456;10:58:18.491;00:00:02.035;18;sell;-216;-237.24;-12;21.24;0;76797;76809;18;
7600112;DFrdSi_2310_4;SiZ0;2020-11-10 10:58:16.456;2020-11-10;10:58:16.456;10:58:18.607;00:00:02.150;29;sell;-348;-382.22;-12;34.22;0;76797;76809;29;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 10:58:21.004;2020-11-10;10:58:21.004;10:58:25.784;00:00:04.779;15;buy;-105;-122.7;-7;17.7;0;76805;76798;15;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 10:58:33.677;2020-11-10;10:58:33.677;10:58:34.905;00:00:01.228;15;sell;90;72.3;6;17.7;0;76817;76811;15;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 10:58:43.248;2020-11-10;10:58:43.248;10:58:57.964;00:00:14.715;15;buy;-45;-62.7;-3;17.7;0;76807;76804;15;
7640um9;QcSi_2310_3;SiZ0;2020-11-10 10:58:52.471;2020-11-10;10:58:52.471;10:59:33.100;00:00:40.628;23;buy;207;179.86;9;27.14;0;76791;76800;23;
7666tya;DFrdSi_2310_2;SiZ0;2020-11-10 10:58:52.471;2020-11-10;10:58:52.471;10:58:59.566;00:00:07.095;19;buy;171;148.58;9;22.42;0;76793;76802;19;
7600112;DFrdSi_2310_4;SiZ0;2020-11-10 10:58:52.471;2020-11-10;10:58:52.471;10:58:59.566;00:00:07.095;29;buy;261;226.78;9;34.22;0;76793;76802;29;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 10:58:52.471;2020-11-10;10:58:52.471;10:58:53.595;00:00:01.124;19;buy;266;243.58;14;22.42;0;76791;76805;19;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 10:59:05.154;2020-11-10;10:59:05.154;10:59:15.621;00:00:10.467;15;buy;-375;-392.7;-25;17.7;0;76803;76778;15;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 10:59:07.239;2020-11-10;10:59:07.239;10:59:33.095;00:00:25.855;18;buy;212;190.76;11.7778;21.24;0;76781;76792.8;18;
7666tya;DFrdSi_2310_2;SiZ0;2020-11-10 10:59:10.805;2020-11-10;10:59:10.805;10:59:33.095;00:00:22.290;19;buy;453;430.58;23.8421;22.42;0;76773.2;76797;16;
7600112;DFrdSi_2310_4;SiZ0;2020-11-10 10:59:10.805;2020-11-10;10:59:10.805;10:59:33.095;00:00:22.290;29;buy;692;657.78;23.8621;34.22;0;76773.1;76797;25;
1N1EW;QcAFLT_2809_p;AFLT;2020-11-10 10:59:28.000;2020-11-10;10:59:28.000;10:59:29.000;00:00:01.000;607;buy;485.6;391.548992;4;94.051008;0;64.52;64.6;500;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 10:59:33.095;2020-11-10;10:59:33.095;10:59:34.214;00:00:01.118;15;sell;-255;-272.7;-17;17.7;0;76795;76812;15;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 10:59:33.095;2020-11-10;10:59:33.095;10:59:37.509;00:00:04.413;18;sell;-144;-165.24;-8;21.24;0;76797;76805;18;
7600711;QcEu_2010_2;EuZ0;2020-11-10 10:59:33.100;2020-11-10;10:59:33.100;10:59:55.511;00:00:22.410;15;sell;108;87.15;7.2;20.85;0;90842;90834.8;13;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 10:59:37.506;2020-11-10;10:59:37.506;10:59:41.662;00:00:04.155;15;buy;-120;-137.7;-8;17.7;0;76807;76799;15;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 10:59:39.947;2020-11-10;10:59:39.947;10:59:56.934;00:00:16.987;19;buy;361;338.58;19;22.42;0;76792;76811;19;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 10:59:43.541;2020-11-10;10:59:43.541;10:59:56.934;00:00:13.393;15;buy;240;222.3;16;17.7;0;76797;76813;15;
7640um9;QcSi_2310_3;SiZ0;2020-11-10 10:59:55.510;2020-11-10;10:59:55.510;11:00:45.102;00:00:49.592;23;buy;-1380;-1407.14;-60;27.14;0;76801;76741;23;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 10:59:58.196;2020-11-10;10:59:58.196;10:59:59.505;00:00:01.309;15;sell;210;192.3;14;17.7;0;76817;76803;15;
7640um9;VSAU_0110;AUZ0;2020-11-10 10:59:59.292;2020-11-10;10:59:59.292;13:37:03.395;02:37:04.102;27;buy;568.41975;545.46975;2.77778;22.95;0;0.728322;0.7286;15;
7640xt4;QcSi_M;SiZ0;2020-11-10 10:59:59.503;2020-11-10;10:59:59.503;11:00:00.853;00:00:01.350;28;buy;588;554.96;21;33.04;0;76806;76827;28;
7640um9;RSSi_2610_2;SiZ0;2020-11-10 10:59:59.504;2020-11-10;10:59:59.504;11:00:00.112;00:00:00.608;19;buy;95;72.58;5;22.42;0;76804;76809;19;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 11:00:00.112;2020-11-10;11:00:00.112;11:00:06.516;00:00:06.403;15;sell;75;57.3;5;17.7;0;76809;76804;15;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 11:00:00.675;2020-11-10;11:00:00.675;11:00:00.677;00:00:00.002;13;sell;65;49.66;5;15.34;0;76824;76819;13;
7640xt4;QcSi_1409_5_p;SiZ0;2020-11-10 11:00:00.799;2020-11-10;11:00:00.799;11:00:02.079;00:00:01.279;19;sell;228;205.58;12;22.42;0;76827;76815;14;
7640um9;QcSi_1210;SiZ0;2020-11-10 11:00:00.853;2020-11-10;11:00:00.853;11:00:00.885;00:00:00.032;25;sell;125;95.5;5;29.5;0;76827;76822;25;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 11:00:00.853;2020-11-10;11:00:00.853;11:00:02.077;00:00:01.224;19;sell;190;167.58;10;22.42;0;76827;76817;19;
7600112;ShSi_0709;SiZ0;2020-11-10 11:00:01.057;2020-11-10;11:00:01.057;11:00:01.198;00:00:00.141;14;sell;126;109.48;9;16.52;0;76829;76820;14;
7640xt4;QcSi_M;SiZ0;2020-11-10 11:00:09.443;2020-11-10;11:00:09.443;11:00:23.279;00:00:13.836;14;buy;-263;-279.52;-18.7857;16.52;0;76783;76764.2;14;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 11:00:21.157;2020-11-10;11:00:21.157;11:00:23.672;00:00:02.514;2;buy;-28;-30.36;-14;2.36;0;76775;76761;2;
1S3YN;ZTPOLY_2509;POLY;2020-11-10 11:00:27.000;2020-11-10;11:00:27.000;11:00:27.000;00:00:00.000;197;sell;39.4;-42.70172;2;82.10172;0;1736.6;1736.4;150;
1S3YN;ZTPOLY_2509;POLY;2020-11-10 11:00:27.000;2020-11-10;11:00:27.000;11:00:28.000;00:00:01.000;192;sell;1032.6;952.586184;53.7812;80.013816;0;1739.1;1733.72;192;
1D35T;BoPOLY_0411;POLY;2020-11-10 11:00:27.000;2020-11-10;11:00:27.000;11:00:27.000;00:00:00.000;166;buy;664;594.901504;40;69.098496;0;1732.4;1736.4;166;
1D35T;BoPOLY_0411;POLY;2020-11-10 11:00:27.000;2020-11-10;11:00:27.000;11:00:27.000;00:00:00.000;166;sell;-66.4;-135.590128;-4;69.190128;0;1736.5;1736.9;166;
1D35T;BoPOLY_0411;POLY;2020-11-10 11:00:27.000;2020-11-10;11:00:27.000;11:00:27.000;00:00:00.000;166;buy;531.2;462.061664;32;69.138336;0;1733.8;1737;166;
1D35T;BoPOLY_0411;POLY;2020-11-10 11:00:28.000;2020-11-10;11:00:28.000;11:00:28.000;00:00:00.000;88;buy;281.6;244.971584;32;36.628416;0;1732.7;1735.9;88;
1D35T;BoPOLY_0411;POLY;2020-11-10 11:00:28.000;2020-11-10;11:00:28.000;11:00:28.000;00:00:00.000;56;buy;78.4;55.112512;14;23.287488;0;1732;1733.4;30;
1D35T;BoPOLY_0411;POLY;2020-11-10 11:00:28.000;2020-11-10;11:00:28.000;11:00:29.000;00:00:01.000;176;sell;52.8;-20.501184;3;73.301184;0;1735.5;1735.2;108;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 11:00:29.976;2020-11-10;11:00:29.976;11:00:40.161;00:00:10.184;15;buy;-210;-227.7;-14;17.7;0;76750;76736;15;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 11:00:42.724;2020-11-10;11:00:42.724;11:00:45.702;00:00:02.978;15;sell;30;12.3;2;17.7;0;76745;76743;10;
7640um9;QcSi_1210;SiZ0;2020-11-10 11:00:45.233;2020-11-10;11:00:45.233;11:00:45.702;00:00:00.469;4;sell;44;39.28;11;4.72;0;76755;76744;4;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 11:00:51.303;2020-11-10;11:00:51.303;11:00:59.419;00:00:08.115;15;sell;-195;-212.7;-13;17.7;0;76760;76773;15;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 11:00:51.303;2020-11-10;11:00:51.303;11:01:17.527;00:00:26.224;18;sell;198;176.76;11;21.24;0;76760;76749;18;
7640xt4;QcSi_M;SiZ0;2020-11-10 11:00:51.306;2020-11-10;11:00:51.306;11:00:59.419;00:00:08.112;28;sell;-301.99999999;-335.03999999;-10.7857;33.04;0;76762;76772.8;28;
7640um9;QcSi_1210;SiZ0;2020-11-10 11:00:51.306;2020-11-10;11:00:51.306;11:00:52.184;00:00:00.877;25;sell;-200;-229.5;-8;29.5;0;76762;76770;25;
7640um9;QcSi_2310_3;SiZ0;2020-11-10 11:00:51.307;2020-11-10;11:00:51.307;11:02:12.983;00:01:21.675;23;sell;920;892.86;40;27.14;0;76765;76725;23;
7640um9;RSSi_2610_2;SiZ0;2020-11-10 11:00:51.307;2020-11-10;11:00:51.307;11:00:52.571;00:00:01.264;19;sell;-19;-41.42;-1;22.42;0;76765;76766;19;
7666tya;RSSi_2610_3;SiZ0;2020-11-10 11:00:51.307;2020-11-10;11:00:51.307;11:00:52.571;00:00:01.264;18;sell;0;-21.24;0;21.24;0;76766;76766;18;
7666tya;QcSi_3010_3;SiZ0;2020-11-10 11:00:51.307;2020-11-10;11:00:51.307;11:00:51.362;00:00:00.054;27;sell;-135;-166.86;-5;31.86;0;76765;76770;27;
7640xt4;QcEu_1210;EuZ0;2020-11-10 11:00:51.307;2020-11-10;11:00:51.307;11:01:07.112;00:00:15.804;15;sell;-276.99999999;-297.84999999;-18.4667;20.85;0;90805;90823.5;12;
7600711;QcEu_2010_2;EuZ0;2020-11-10 11:00:51.307;2020-11-10;11:00:51.307;11:06:52.238;00:06:00.930;15;sell;966.99999999;946.14999999;64.4667;20.85;0;90805;90740.5;15;
7640um9;VSEu_3010;EuZ0;2020-11-10 11:00:51.311;2020-11-10;11:00:51.311;11:01:41.065;00:00:49.753;15;sell;-75;-95.85;-5;20.85;0;90807;90812;15;
7666tya;DFrdSi_2310_2;SiZ0;2020-11-10 11:00:51.312;2020-11-10;11:00:51.312;11:01:03.182;00:00:11.869;19;sell;-266;-288.42;-14;22.42;0;76765;76779;7;
7600112;DFrdSi_2310_4;SiZ0;2020-11-10 11:00:51.313;2020-11-10;11:00:51.313;11:01:03.183;00:00:11.869;27;sell;-378;-409.86;-14;31.86;0;76765;76779;27;
7600112;DFrdYN_3010;YNZ0;2020-11-10 11:01:00.274;2020-11-10;11:01:00.274;11:04:48.815;00:03:48.541;1;buy;123;119.7;123;3.3;0;49880;50003;1;
7640um9;TestV1GU;GUZ0;2020-11-10 11:01:06.336;2020-11-10;11:01:06.336;11:01:53.037;00:00:46.701;1;sell;45.47358;43.94358;6;1.53;0;1.3185;1.3179;1;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 11:01:15.751;2020-11-10;11:01:15.751;11:01:30.752;00:00:15.000;15;sell;180;162.3;12;17.7;0;76757;76745;15;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 11:01:30.752;2020-11-10;11:01:30.752;11:01:33.607;00:00:02.854;18;buy;252;230.76;14;21.24;0;76744;76758;18;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 11:01:37.854;2020-11-10;11:01:37.854;11:02:12.996;00:00:35.142;23;buy;-349.99999999;-377.13999999;-15.2174;27.14;0;76744.3;76729.1;9;
7640um9;TestV1GU;GUZ0;2020-11-10 11:01:53.037;2020-11-10;11:01:53.037;11:20:07.898;00:18:14.860;24;buy;5759.98679999;5723.26679999;31.6667;36.72;0;1.31823;1.3214;16;
7666tya;DFrdSi_2310_2;SiZ0;2020-11-10 11:01:56.207;2020-11-10;11:01:56.207;11:02:23.994;00:00:27.786;18;buy;112;90.76;6.22222;21.24;0;76728;76734.2;18;
7600112;DFrdSi_2310_4;SiZ0;2020-11-10 11:01:56.207;2020-11-10;11:01:56.207;11:02:25.829;00:00:29.621;27;buy;30;-1.86;1.11111;31.86;0;76728;76729.1;27;
7640xt4;FuYN_2610;YNZ0;2020-11-10 11:02:00.130;2020-11-10;11:02:00.130;11:04:48.799;00:02:48.668;1;buy;159;155.7;159;3.3;0;49830;49989;1;
7640um9;VSSP_3107;SPZ0;2020-11-10 11:02:00.284;2020-11-10;11:02:00.284;11:02:24.840;00:00:24.555;9;sell;-45;-57.87;-5;12.87;0;21526;21531;9;
1D35T;ZTAFLT_2509;AFLT;2020-11-10 11:02:24.000;2020-11-10;11:02:24.000;11:02:28.000;00:00:04.000;215;buy;774;740.43936;18;33.56064;0;64.86;65.22;100;
1N1EW;DFrdAFLT_2710;AFLT;2020-11-10 11:02:24.000;2020-11-10;11:02:24.000;11:02:37.000;00:00:13.000;662;buy;3177.6;3074.137344;24;103.462656;0;64.88;65.36;662;
1S3YN;RSAFLT_2710;AFLT;2020-11-10 11:02:24.000;2020-11-10;11:02:24.000;11:02:24.000;00:00:00.000;117;buy;234;215.764848;10;18.235152;0;64.84;65.04;100;
7640xt4;DFrdAF_2610;AFZ0;2020-11-10 11:02:24.519;2020-11-10;11:02:24.519;11:02:24.525;00:00:00.006;49;buy;-2744;-2765.07;-56;21.07;0;6556;6500;29;
7600112;DFrdAF_0911;AFZ0;2020-11-10 11:02:24.519;2020-11-10;11:02:24.519;11:02:24.525;00:00:00.006;50;buy;-2728;-2749.5;-54.56;21.5;0;6553;6498.44;39;
7600112;VSAF_2610;AFZ0;2020-11-10 11:02:24.519;2020-11-10;11:02:24.519;11:02:24.527;00:00:00.008;46;buy;-2012;-2031.78;-43.7391;19.78;0;6548;6504.26;23;
7640um9;VSAF_2408;AFZ0;2020-11-10 11:02:24.521;2020-11-10;11:02:24.521;11:02:24.525;00:00:00.004;24;buy;-504;-514.32;-21;10.32;0;6518;6497;15;
7666tya;QcAF_0911;AFZ0;2020-11-10 11:02:24.522;2020-11-10;11:02:24.522;11:02:24.531;00:00:00.009;7;buy;63;59.99;9;3.01;0;6509;6518;7;
7666tya;VSAF_2110;AFZ0;2020-11-10 11:02:24.522;2020-11-10;11:02:24.522;11:02:24.526;00:00:00.004;49;buy;-194;-215.07;-3.95918;21.07;0;6506;6502.04;49;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 11:02:29.526;2020-11-10;11:02:29.526;11:03:57.097;00:01:27.571;19;buy;-607;-629.42;-31.9474;22.42;0;76725;76693.1;19;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 11:02:52.542;2020-11-10;11:02:52.542;11:03:29.472;00:00:36.930;15;buy;45;27.3;3;17.7;0;76707;76710;15;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 11:03:30.055;2020-11-10;11:03:30.055;11:03:54.479;00:00:24.424;15;buy;-305;-322.7;-20.3333;17.7;0;76701;76680.7;15;
1N1EW;DFrdLKOH_1410;LKOH;2020-11-10 11:03:48.000;2020-11-10;11:03:48.000;11:03:49.000;00:00:01.000;46;sell;23;-29.75188;1;52.75188;0;4778.5;4778;46;
1N1EW;DFrdLKOH_1410;LKOH;2020-11-10 11:03:50.000;2020-11-10;11:03:50.000;11:03:51.000;00:00:01.000;158;sell;-138;-319.38792;-1.74684;181.38792;0;4783;4783.87;158;
7600112;ShSi_0709;SiZ0;2020-11-10 11:03:59.018;2020-11-10;11:03:59.018;11:04:00.039;00:00:01.020;14;buy;84;67.48;6;16.52;0;76682;76688;14;
7666tya;QcSR_1409_p;SRZ0;2020-11-10 11:04:05.896;2020-11-10;11:04:05.896;11:04:10.587;00:00:04.690;34;sell;134;82.32;3.94118;51.68;0;22939;22935.1;34;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 11:04:26.235;2020-11-10;11:04:26.235;11:05:04.802;00:00:38.567;1;buy;27;25.82;27;1.18;0;76677;76704;1;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 11:05:04.802;2020-11-10;11:05:04.802;11:06:04.383;00:00:59.581;18;sell;52;30.76;2.88889;21.24;0;76706.9;76704;14;
7600112;DFrdYN_3010;YNZ0;2020-11-10 11:05:09.106;2020-11-10;11:05:09.106;11:20:03.021;00:14:53.915;1;buy;7;3.7;7;3.3;0;49942;49949;1;
7640xt4;FuYN_2610;YNZ0;2020-11-10 11:05:12.351;2020-11-10;11:05:12.351;11:12:04.472;00:06:52.120;2;buy;-215;-221.6;-107.5;6.6;0;49889.5;49782;1;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 11:05:21.639;2020-11-10;11:05:21.639;11:07:12.440;00:01:50.801;19;sell;68;45.58;3.57895;22.42;0;76699;76695.4;19;
7640um9;QcSi_2310_3;SiZ0;2020-11-10 11:05:39.036;2020-11-10;11:05:39.036;11:07:08.347;00:01:29.311;23;sell;414;386.86;18;27.14;0;76718;76700;23;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 11:06:20.027;2020-11-10;11:06:20.027;11:06:30.558;00:00:10.531;15;buy;375;357.3;25;17.7;0;76710;76735;15;
